user_id,username,tweet,description,hashtags,retweet_count,mention_count,follower_count,following_count,verified,account_age_days,label
113983,offer3004,Boost your stock trading results now! giveaway. #discount,Crypto growth service. click this link.,#deal #crypto #promo #ad #NFT,53,4,7849,50,False,7,1
113466,bot8834,Boost your loan results now! win prizes. #crypto,Casino growth service. limited offer.,#win #promo #crypto,78,2,6208,1637,False,496,1
101079,neha62,"Feeling excited today, thinking about work.","Living, learning, and doing travel.",#life #family,7,1,710,208,False,1528,0
102226,priya737,Anyone else sad about football these days?,Weekend lover and proud person.,#friends,22,1,1240,483,False,1140,0
117716,offer1543,Boost your betting results now! click this link. #giveaway,Forex marketing bot. win prizes.,#win #ad #bot #promo #deal,0,4,208,1204,False,765,1
119157,crypto4971,Earn money with casino. win prizes! #bot,Official weight loss promotion account. limited offer.,#win #ad,41,1,9593,50,False,7,1
116516,deal7478,Boost your AI signals results now! visit our website. #promo,Official NFT promotion account. limited offer.,#giveaway #crypto,44,2,5583,50,False,429,1
110897,deal2116,Boost your stock trading results now! buy now. #deal,Official stock trading promotion account. exclusive access.,#discount #promo,77,3,150,1164,False,222,1
117329,offer1044,Earn money with betting. special deal! #crypto,Followers marketing bot. click this link.,#sponsored #trading #win #NFT,46,3,41,3009,False,286,1
114510,trade4726,"Automate your AI signals profits, exclusive access! #win",Forex growth service. buy now.,#sponsored #bot #giveaway #ad #NFT,0,2,200,1759,False,700,1
109356,alex597,"Feeling proud today, thinking about music.",Student | health | trying my best.,#food #life #travel,0,2,335,526,False,1644,0
103261,david644,Life update: coffee and blessed vibes.,Music lover and motivated person.,#food,58,1,470,358,False,2004,0
105649,priya_dev,Life update: coding and angry vibes.,Student | weekend | trying my best.,#music,37,1,581,484,False,402,0
111288,deal2899,"Automate your betting profits, visit our website! #trading",24/7 likes signals and updates.,#deal #NFT #promo,82,2,6786,864,False,751,1
109642,sara849,Anyone else grateful about weekend these days?,Student | movies | trying my best.,,2,3,435,409,False,1341,0
112421,deal7679,"Join our betting program today, win prizes! #giveaway",Official loan promotion account. offer ends soon.,#discount #crypto,78,5,0,1894,False,506,1
103862,alex,Spending my time on football and feeling excited.,"Motivated soul, food and coffee.",#family #study #friends,36,1,223,26,False,1648,0
102936,omar_music,Life update: exams and blessed vibes.,Just a human who loves movies.,#life,22,1,897,458,False,2797,0
108611,priya399,Anyone else tired about weekend these days?,"Living, learning, and doing movies.",#happy,16,1,435,263,False,1777,0
107080,priya_food,"Another day, more birthday. Stay proud everyone.",Food lover and grateful person.,#family #music,25,3,1659,1031,False,1460,0
103917,alex_music,"Feeling angry today, thinking about coding.","Angry soul, college and coffee.",,22,1,720,302,False,127,0
113679,auto9184,Boost your crypto results now! discount. #sponsored,Official NFT promotion account. win prizes.,#giveaway #deal #discount,61,5,352,1364,True,349,1
109709,rahul_food,"Feeling confused today, thinking about college.",Family lover and excited person.,,25,1,801,375,False,1636,0
101689,john920,"Feeling tired today, thinking about music.",Study lover and happy person.,#weekend #friends #mood,28,0,500,466,False,1695,0
116934,offer4350,"Automate your forex profits, giveaway! #trading",24/7 casino signals and updates.,#sponsored #trading,20,1,7,69,False,406,1
111728,deal2980,Earn money with online course. giveaway! #trading,Automated likes alerts and updates.,#giveaway #promo #trading #win #discount,40,2,6811,916,False,425,1
100305,rahul,"Another day, more exams. Stay excited everyone.",Holiday lover and angry person.,#mood #food,18,1,641,91,False,1513,0
104056,alex445,"Another day, more music. Stay sad everyone.","Tired soul, festival and coffee.",,11,2,407,272,False,1604,0
119533,auto2986,Boost your loan results now! click this link. #deal,Likes growth service. buy now.,#promo #win #NFT #trading,40,1,4074,211,False,423,1
102999,john33,Life update: festival and stressed vibes.,Student | food | trying my best.,#fitness,45,2,1040,232,False,1890,0
115620,offer3069,"Automate your forex profits, special deal! #crypto",Likes marketing bot. buy now.,#trading #crypto #win #bot,81,3,38,363,False,508,1
109837,sara797,Life update: friends and sad vibes.,Just a human who loves health.,,31,0,1349,86,False,2925,0
101231,alex_life,Anyone else confused about weekend these days?,Gaming lover and happy person.,#family #life,0,2,331,713,False,1293,0
109706,david,Spending my time on health and feeling blessed.,Just a human who loves football.,#fitness #food #happy,10,0,787,0,False,1295,0
102313,neha,"Another day, more holiday. Stay grateful everyone.",Health lover and motivated person.,#life,15,0,568,356,False,1042,0
109643,david895,Spending my time on food and feeling tired.,Just a human who loves travel.,,19,1,658,261,True,860,0
117989,promo2245,"New NFT strategy released, discount! #crypto",24/7 stock trading signals and updates.,#bot #giveaway #NFT,68,3,5472,735,False,838,1
117790,trade6606,"New casino strategy released, giveaway! #bot",Official crypto promotion account. special deal.,#bot #ad #win,56,3,4397,215,False,295,1
114850,auto4396,Boost your casino results now! offer ends soon. #deal,Nft growth service. buy now.,#discount #sponsored #bot #deal,21,5,38,211,False,523,1
116614,offer8067,"New betting strategy released, discount! #trading",Weight loss marketing bot. buy now.,#bot #sponsored #crypto,36,3,285,1582,False,295,1
103496,omar,"Feeling happy today, thinking about gaming.","Angry soul, cricket and coffee.",#life,6,1,1050,428,False,1250,0
104321,david,"Another day, more friends. Stay confused everyone.",Work lover and stressed person.,,11,1,301,131,False,977,0
109829,alex751,Life update: study and happy vibes.,Student | movies | trying my best.,#mood,11,1,1030,155,False,2537,0
109030,maria737,"Another day, more food. Stay stressed everyone.",Student | movies | trying my best.,,19,0,378,637,False,1824,0
102062,alex,Anyone else stressed about family these days?,Birthday lover and blessed person.,,15,0,518,0,False,945,0
106470,omar148,Spending my time on health and feeling sad.,"Proud soul, music and coffee.",#food #mood #music,26,0,696,327,False,1019,0
119932,crypto1510,"Join our crypto program today, win prizes! #NFT",24/7 followers signals and updates.,#discount #giveaway #sponsored #deal,49,3,5513,447,False,908,1
107500,rahul_life,Spending my time on family and feeling sad.,"Motivated soul, movies and coffee.",,37,0,864,526,False,1748,0
106477,omar_life,Life update: coding and confused vibes.,Just a human who loves health.,#fitness #music,21,2,441,99,False,1541,0
103899,david_food,Life update: birthday and confused vibes.,Student | health | trying my best.,#music #weekend #family,0,0,363,414,False,1732,0
119778,auto2599,"New casino strategy released, exclusive access! #NFT",24/7 casino signals and updates.,#giveaway #win #promo,82,0,478,381,False,258,1
103567,omar38,Anyone else proud about work these days?,Just a human who loves travel.,#food,6,2,866,202,False,1514,0
111458,promo1126,"Automate your AI signals profits, offer ends soon! #win",24/7 followers signals and updates.,#trading #crypto #win,86,2,439,50,False,463,1
105452,omar68,Spending my time on food and feeling stressed.,Just a human who loves gaming.,#study #travel,7,2,655,331,False,1653,0
111279,offer4708,"Automate your followers profits, offer ends soon! #trading",Weight loss growth service. win prizes.,#giveaway #crypto #deal,45,2,310,1718,False,534,1
108022,sara17,Spending my time on weekend and feeling motivated.,Gaming lover and sad person.,#life #travel #fitness,33,1,590,838,False,1565,0
113447,auto2999,Boost your online course results now! giveaway. #sponsored,Stock trading marketing bot. click this link.,#NFT #crypto #ad #sponsored,43,2,428,1968,False,256,1
100556,alex843,"Feeling blessed today, thinking about health.",Cricket lover and stressed person.,#life,21,3,296,442,False,2265,0
112738,deal2958,"Join our online course program today, exclusive access! #win",24/7 loan signals and updates.,#win #sponsored #ad #discount,82,3,2982,2303,False,279,1
112884,trade4568,"New stock trading strategy released, discount! #win",Followers growth service. visit our website.,#ad #crypto,18,3,626,2177,False,819,1
109906,sam,"Another day, more food. Stay confused everyone.",College lover and sad person.,#food #fitness,44,1,1074,221,False,679,0
117865,crypto6273,"Join our betting program today, giveaway! #win",Likes marketing bot. buy now.,#ad #discount #deal,65,5,6443,110,False,199,1
104270,john,"Another day, more movies. Stay motivated everyone.","Confused soul, health and coffee.",#music,27,2,149,172,False,2714,0
108531,rahul,"Another day, more coding. Stay stressed everyone.",Student | travel | trying my best.,#happy #study #weekend,14,2,574,566,False,676,0
118506,promo3348,"Automate your likes profits, giveaway! #ad",Automated betting alerts and updates.,#giveaway #ad #crypto,22,2,5900,3297,False,741,1
104086,priya151,"Another day, more movies. Stay grateful everyone.",Just a human who loves friends.,#family #weekend #happy,7,2,981,547,False,1604,0
106663,david877,Anyone else stressed about exams these days?,Student | weekend | trying my best.,#weekend #travel,0,0,283,0,False,829,0
115930,promo2840,Boost your online course results now! giveaway. #deal,Official crypto promotion account. offer ends soon.,#trading #sponsored #ad #giveaway,97,2,4097,306,False,231,1
103138,neha,Life update: family and motivated vibes.,Student | food | trying my best.,,14,1,1056,315,False,2188,0
115601,promo3662,Earn money with followers. visit our website! #discount,Loan growth service. sign up today.,#giveaway #bot #deal #ad #discount,44,4,1365,50,False,248,1
100588,omar,"Another day, more college. Stay proud everyone.","Living, learning, and doing college.",,31,0,627,66,False,393,0
103365,sara_food,Spending my time on birthday and feeling motivated.,"Living, learning, and doing music.",#mood,14,2,846,334,False,30,0
102670,rahul817,Life update: festival and excited vibes.,Just a human who loves study.,,0,2,965,587,False,1288,0
105515,maria232,Anyone else angry about holiday these days?,Just a human who loves coding.,#study #happy,25,0,362,512,False,1289,0
111781,trade1068,"Join our casino program today, win prizes! #discount",Casino marketing bot. win prizes.,#trading #sponsored #promo,13,1,4940,1507,False,357,1
119952,promo3872,"New casino strategy released, special deal! #deal",24/7 betting signals and updates.,#promo #ad #discount #sponsored #giveaway,56,2,3191,827,False,265,1
108220,david,Anyone else motivated about study these days?,Just a human who loves birthday.,#weekend #fitness #friends,13,1,508,561,False,942,0
102395,rahul844,Life update: coffee and tired vibes.,Friends lover and stressed person.,#food #friends #family,0,0,716,674,False,1194,0
116647,trade2520,Earn money with AI signals. offer ends soon! #discount,Nft marketing bot. visit our website.,#giveaway #ad,22,2,7990,515,False,476,1
114960,bot6898,"Join our crypto program today, click this link! #giveaway",24/7 weight loss signals and updates.,#bot #win #NFT,33,2,251,266,False,731,1
105506,john_food,Anyone else angry about friends these days?,"Living, learning, and doing gaming.",#friends #travel #happy,15,1,799,434,False,1035,0
110094,deal3083,"New followers strategy released, limited offer! #crypto",Automated likes alerts and updates.,#bot #win,39,0,134,400,False,97,1
102170,john,Anyone else angry about music these days?,"Happy soul, travel and coffee.",#friends #travel,0,2,921,455,False,799,0
100924,omar,Life update: family and tired vibes.,Study lover and blessed person.,#family #travel #music,17,0,521,385,False,1529,0
108134,neha90,"Another day, more festival. Stay excited everyone.",Just a human who loves birthday.,#food,1,2,918,427,False,1960,0
115258,auto9069,"Join our stock trading program today, special deal! #bot",Online course marketing bot. special deal.,#bot #ad #sponsored #trading,69,2,270,240,False,436,1
109081,david477,"Another day, more movies. Stay blessed everyone.",Just a human who loves weekend.,#music,11,2,485,592,False,760,0
112070,bot8417,"New betting strategy released, special deal! #NFT",Casino growth service. sign up today.,#sponsored #giveaway #bot #NFT,8,2,4572,892,False,567,1
111514,promo5782,Boost your NFT results now! win prizes. #NFT,Ai signals growth service. sign up today.,#promo #discount #giveaway,26,3,282,254,False,421,1
119429,promo3797,Boost your loan results now! limited offer. #ad,Betting marketing bot. visit our website.,#trading #crypto #win,77,0,130,4064,False,688,1
111706,auto3126,"Automate your likes profits, buy now! #giveaway",Official online course promotion account. exclusive access.,#ad #giveaway #discount,56,3,278,427,False,549,1
114804,auto1198,"Automate your forex profits, visit our website! #NFT",Automated followers alerts and updates.,#sponsored #giveaway #crypto #win #ad,61,3,2563,791,False,262,1
103124,john_dev,"Another day, more college. Stay sad everyone.","Living, learning, and doing exams.",,14,1,817,190,False,1309,0
105673,sam,"Feeling tired today, thinking about coffee.","Stressed soul, weekend and coffee.",#music,25,1,1347,87,False,1132,0
102774,sara_music,"Another day, more movies. Stay angry everyone.","Tired soul, coffee and coffee.",,15,2,710,304,False,1791,0
107620,priya_dev,"Feeling blessed today, thinking about coding.",Student | weekend | trying my best.,#mood,16,1,906,602,False,1742,0
106559,priya588,Anyone else confused about birthday these days?,Just a human who loves football.,,31,0,978,507,False,1234,0
111925,offer7180,"Automate your likes profits, buy now! #giveaway",Automated betting alerts and updates.,#promo #bot #crypto,88,5,4566,938,False,37,1
115268,trade4169,"New stock trading strategy released, exclusive access! #promo",Crypto growth service. buy now.,#giveaway #crypto #deal,11,3,4539,2538,False,316,1
109145,omar981,"Another day, more health. Stay angry everyone.","Living, learning, and doing friends.",#music #travel #study,59,3,536,438,False,1776,0
108456,priya599,Anyone else angry about study these days?,Student | holiday | trying my best.,#mood #food,20,1,1210,144,False,2049,0
112720,offer1455,"Join our AI signals program today, buy now! #giveaway",Automated betting alerts and updates.,#trading #discount,20,3,550,268,False,219,1
109846,sam_food,"Another day, more family. Stay tired everyone.","Living, learning, and doing health.",#food,1,0,515,571,True,1957,0
115989,offer3969,Earn money with weight loss. sign up today! #NFT,Nft marketing bot. click this link.,#crypto #discount #NFT #ad,71,2,3582,86,False,256,1
117642,deal6835,"Join our followers program today, exclusive access! #sponsored",Forex growth service. offer ends soon.,#crypto #trading #win #promo,69,4,620,1167,False,462,1
119398,deal2433,Earn money with crypto. sign up today! #crypto,24/7 online course signals and updates.,#bot #win #discount #sponsored #promo,74,4,3999,883,False,58,1
109627,sam,"Feeling stressed today, thinking about weekend.",Birthday lover and grateful person.,#music #study,16,1,959,443,False,2334,0
105798,omar,"Another day, more coding. Stay proud everyone.","Blessed soul, health and coffee.",#friends,36,0,386,316,False,777,0
119345,trade2484,Boost your NFT results now! special deal. #NFT,Loan marketing bot. limited offer.,#deal #trading,56,2,817,306,False,165,1
105982,david,Spending my time on weekend and feeling sad.,Just a human who loves work.,#mood #fitness,6,2,1079,530,False,252,0
112431,bot9356,"New weight loss strategy released, offer ends soon! #deal",Weight loss marketing bot. visit our website.,#NFT #trading #giveaway #deal #crypto,66,4,1581,665,False,642,1
105882,alex,"Feeling motivated today, thinking about weekend.","Living, learning, and doing food.",,3,1,1194,282,False,878,0
109782,john_music,"Feeling proud today, thinking about family.","Living, learning, and doing birthday.",#happy,49,0,970,570,False,1718,0
111348,bot9928,"New AI signals strategy released, giveaway! #win",Weight loss marketing bot. limited offer.,#ad #trading #win #deal,42,4,27,1069,False,737,1
111448,bot2675,"Automate your online course profits, special deal! #giveaway",Automated weight loss alerts and updates.,#discount #promo #giveaway,68,4,2563,706,False,618,1
115448,promo7947,"Join our AI signals program today, giveaway! #deal",24/7 forex signals and updates.,#win #NFT,13,3,7557,548,False,349,1
119240,promo1405,"New NFT strategy released, offer ends soon! #win",Crypto marketing bot. visit our website.,#promo #sponsored,40,1,97,986,False,280,1
117507,crypto3349,"New AI signals strategy released, exclusive access! #NFT",Automated betting alerts and updates.,#sponsored #crypto #deal,36,2,120,563,False,597,1
102181,rahul925,Spending my time on friends and feeling blessed.,Birthday lover and angry person.,,29,0,1032,511,False,2614,0
112670,deal8222,Boost your NFT results now! click this link. #bot,24/7 AI signals signals and updates.,#crypto #bot #deal #win #giveaway,44,4,671,735,False,524,1
103243,sara213,Anyone else tired about exams these days?,Student | friends | trying my best.,#friends,19,1,1127,621,False,1341,0
101473,neha_life,Anyone else angry about football these days?,Just a human who loves movies.,#mood #food,11,0,350,518,False,1742,0
117676,trade4279,Earn money with likes. buy now! #deal,24/7 loan signals and updates.,#win #promo #giveaway #discount,16,4,199,1196,False,418,1
106103,priya,"Feeling blessed today, thinking about work.",Just a human who loves cricket.,#friends,11,0,682,421,False,587,0
106748,omar170,Life update: coding and confused vibes.,"Proud soul, food and coffee.",#food #mood #happy,19,1,483,784,False,2182,0
115664,offer7992,"Automate your NFT profits, visit our website! #win",24/7 NFT signals and updates.,#crypto #trading #deal,46,4,21,765,False,609,1
119784,trade6426,Boost your AI signals results now! sign up today. #win,Weight loss marketing bot. special deal.,#bot #sponsored #trading #deal,72,3,8328,1637,False,584,1
111459,offer5664,Earn money with forex. special deal! #win,Nft marketing bot. offer ends soon.,#ad #deal,20,2,89,451,False,419,1
113009,deal3687,"Automate your likes profits, click this link! #crypto",Official likes promotion account. special deal.,#promo #win #deal,0,2,5417,3010,False,437,1
109082,alex,Anyone else motivated about health these days?,"Angry soul, music and coffee.",#weekend #food,5,2,555,181,False,662,0
114971,auto3013,Earn money with weight loss. discount! #crypto,24/7 betting signals and updates.,#trading #giveaway #win #promo #sponsored,19,3,423,411,False,176,1
109401,david,"Another day, more travel. Stay confused everyone.",Student | travel | trying my best.,#mood,27,0,898,626,False,1393,0
114612,trade4209,"New weight loss strategy released, sign up today! #ad",Crypto marketing bot. sign up today.,#giveaway #bot #win #discount #crypto,79,3,632,783,False,509,1
100421,omar_music,Life update: festival and proud vibes.,Just a human who loves travel.,#weekend #family #life,36,0,554,310,False,898,0
109963,neha_life,Anyone else grateful about study these days?,Student | cricket | trying my best.,,10,3,140,413,False,1034,0
109898,rahul,Spending my time on movies and feeling happy.,Coffee lover and motivated person.,,24,1,955,540,False,518,0
109350,alex487,Anyone else excited about friends these days?,Just a human who loves coding.,,0,2,1030,523,False,1654,0
102306,maria_dev,Spending my time on football and feeling tired.,Travel lover and angry person.,#mood #weekend,12,3,508,473,False,269,0
108465,omar286,Anyone else blessed about work these days?,"Living, learning, and doing health.",#study #travel #fitness,29,1,722,320,False,1863,0
100171,john279,Life update: coding and motivated vibes.,"Living, learning, and doing birthday.",#life #family,34,2,910,336,False,699,0
103956,david_food,"Feeling tired today, thinking about holiday.",Just a human who loves travel.,#life #friends,14,3,732,817,False,1160,0
105606,priya963,"Feeling grateful today, thinking about food.","Proud soul, birthday and coffee.",#life #study,30,1,557,430,False,1659,0
105811,david,"Another day, more friends. Stay grateful everyone.",Just a human who loves exams.,#mood,28,1,825,473,False,978,0
117886,trade2387,"New stock trading strategy released, click this link! #bot",Likes marketing bot. sign up today.,#sponsored #win #trading #ad,83,5,127,1468,False,189,1
108462,omar_food,"Another day, more study. Stay tired everyone.",Exams lover and tired person.,,34,1,828,513,True,1373,0
111380,promo3981,Earn money with crypto. special deal! #giveaway,Official forex promotion account. giveaway.,#NFT #ad #win,76,3,5190,1020,False,591,1
101725,sara663,Anyone else stressed about family these days?,"Proud soul, coffee and coffee.",#food #travel,0,1,316,114,False,1403,0
108938,neha778,"Another day, more exams. Stay excited everyone.","Living, learning, and doing coffee.",#fitness #travel,1,0,439,477,False,1231,0
101184,john540,Life update: family and motivated vibes.,Just a human who loves food.,,32,1,395,326,False,1885,0
109756,neha_dev,Life update: weekend and excited vibes.,"Sad soul, coding and coffee.",#family,23,1,1354,391,False,1897,0
109974,david_food,"Another day, more gaming. Stay proud everyone.",Student | weekend | trying my best.,#travel #fitness #food,2,0,1023,343,False,2450,0
109035,rahul753,"Another day, more movies. Stay stressed everyone.","Happy soul, weekend and coffee.",#friends #food,4,2,958,0,False,2805,0
119386,promo7896,"Automate your NFT profits, special deal! #deal",Weight loss marketing bot. win prizes.,#promo #trading #bot #sponsored,57,3,6212,2359,False,380,1
114880,offer4397,"New NFT strategy released, special deal! #deal",Automated weight loss alerts and updates.,#promo #sponsored #deal,52,2,65,111,False,7,1
100904,sam_food,Spending my time on exams and feeling confused.,Holiday lover and blessed person.,#mood,8,2,1391,357,False,2214,0
103494,rahul,Life update: cricket and blessed vibes.,"Living, learning, and doing exams.",#weekend,21,2,45,364,False,1941,0
108346,neha_food,"Another day, more cricket. Stay proud everyone.","Proud soul, health and coffee.",,20,2,1088,447,False,791,0
115928,trade1363,"Join our online course program today, win prizes! #sponsored",Official casino promotion account. offer ends soon.,#win #deal #crypto #giveaway #promo,20,4,1545,328,False,161,1
107797,john,"Feeling proud today, thinking about study.",Student | birthday | trying my best.,#family #study,22,1,1069,29,False,941,0
109739,omar411,Spending my time on college and feeling stressed.,Just a human who loves birthday.,#family #weekend,34,0,1065,258,False,2137,0
107396,maria_dev,Spending my time on travel and feeling motivated.,Just a human who loves weekend.,#weekend,38,0,605,347,False,637,0
106089,priya,Spending my time on food and feeling sad.,"Blessed soul, festival and coffee.",,0,3,811,617,False,360,0
102080,priya656,"Feeling tired today, thinking about travel.","Grateful soul, cricket and coffee.",#life #friends #travel,9,2,972,618,False,1058,0
107928,sara,Anyone else motivated about work these days?,Movies lover and confused person.,#fitness,29,3,367,456,True,1886,0
113853,trade6343,"Automate your followers profits, sign up today! #deal",24/7 casino signals and updates.,#promo #NFT #discount #sponsored,51,1,311,274,False,364,1
118694,crypto6021,"New crypto strategy released, click this link! #trading",24/7 NFT signals and updates.,#trading #crypto #giveaway #promo #deal,27,1,236,163,False,328,1
107933,neha,"Another day, more family. Stay tired everyone.",Friends lover and grateful person.,#family #music #happy,5,2,668,388,False,1923,0
115978,offer5658,Earn money with casino. visit our website! #sponsored,Automated casino alerts and updates.,#deal #discount #promo,46,2,606,252,False,316,1
112177,auto8685,"Join our online course program today, special deal! #promo",Official stock trading promotion account. sign up today.,#crypto #promo,93,1,590,1091,False,304,1
109316,neha_life,Spending my time on gaming and feeling grateful.,"Sad soul, food and coffee.",#friends #fitness,25,1,420,529,False,30,0
118067,trade7344,"Join our NFT program today, giveaway! #bot",Weight loss marketing bot. buy now.,#deal #ad #bot #NFT,120,6,390,1456,False,206,1
102645,sara111,Life update: weekend and proud vibes.,Movies lover and blessed person.,,41,2,560,392,False,1515,0
117229,deal5153,"Automate your casino profits, special deal! #win",24/7 loan signals and updates.,#bot #crypto,62,2,6125,147,False,568,1
109927,maria918,Anyone else angry about gaming these days?,Just a human who loves study.,,26,2,804,438,False,1714,0
107211,alex_dev,Spending my time on work and feeling excited.,Just a human who loves coffee.,#fitness #food #life,15,2,1024,569,False,772,0
104677,david607,Anyone else stressed about coding these days?,"Confused soul, cricket and coffee.",#fitness #travel #food,0,2,642,632,False,1081,0
106533,john487,Spending my time on family and feeling grateful.,Just a human who loves study.,,27,3,684,504,False,1867,0
112012,offer7058,"Join our betting program today, visit our website! #discount",Automated casino alerts and updates.,#discount #crypto,35,3,6371,1307,False,790,1
105209,maria945,Anyone else stressed about friends these days?,Just a human who loves exams.,#family #music,31,3,566,395,False,847,0
102646,john_music,Life update: weekend and confused vibes.,Just a human who loves football.,#friends,20,0,511,586,False,1575,0
110073,trade7708,Boost your likes results now! sign up today. #promo,Official weight loss promotion account. offer ends soon.,#deal #crypto,68,2,185,3108,False,708,1
117543,trade8554,"New AI signals strategy released, giveaway! #NFT",Likes growth service. discount.,#sponsored #NFT #bot #win #trading,72,1,6128,98,False,454,1
110622,crypto8132,"Join our likes program today, discount! #discount",Crypto growth service. click this link.,#discount #NFT,45,2,5915,158,False,393,1
117145,auto1906,"Join our AI signals program today, giveaway! #crypto",Followers marketing bot. special deal.,#deal #bot #giveaway,0,3,7268,1130,False,438,1
118350,auto1415,"Join our loan program today, click this link! #crypto",Official NFT promotion account. exclusive access.,#deal #promo #ad #win,39,3,83,754,False,592,1
101478,sam218,Anyone else proud about family these days?,"Excited soul, travel and coffee.",#family #happy,21,1,751,493,False,834,0
112542,bot8753,Boost your online course results now! click this link. #giveaway,Official NFT promotion account. offer ends soon.,#win #giveaway #sponsored #ad #crypto,27,1,4733,165,False,332,1
100692,omar98,Life update: college and tired vibes.,Student | movies | trying my best.,#mood #life #weekend,22,3,547,363,False,1109,0
115167,offer1671,Earn money with loan. exclusive access! #bot,Betting growth service. offer ends soon.,#ad #crypto,60,5,6213,281,False,317,1
114115,offer4711,Earn money with followers. exclusive access! #sponsored,Forex growth service. click this link.,#promo #bot,49,2,1070,96,False,637,1
106365,omar_dev,Life update: food and confused vibes.,Just a human who loves weekend.,,0,1,940,91,False,1750,0
117637,promo9243,"Join our AI signals program today, discount! #promo",Loan marketing bot. click this link.,#crypto #bot #sponsored,67,6,1052,1832,False,582,1
102155,john400,Spending my time on holiday and feeling confused.,"Living, learning, and doing cricket.",#fitness #study #life,27,1,716,462,False,1393,0
117129,bot4016,"New loan strategy released, offer ends soon! #sponsored",Automated likes alerts and updates.,#bot #sponsored #discount #giveaway #deal,62,1,5911,926,False,673,1
107370,john866,Anyone else happy about family these days?,Just a human who loves college.,,9,1,346,476,False,1459,0
101301,neha_life,Life update: birthday and angry vibes.,Just a human who loves travel.,#family,5,0,872,397,False,1935,0
107837,priya656,Spending my time on coding and feeling stressed.,Cricket lover and angry person.,,23,1,1074,425,False,1279,0
103715,maria844,Anyone else confused about friends these days?,"Living, learning, and doing football.",#food,35,3,429,457,False,806,0
108111,maria,"Feeling angry today, thinking about exams.","Living, learning, and doing travel.",#happy,18,3,380,111,False,1790,0
119686,bot6555,"Automate your followers profits, discount! #giveaway",24/7 casino signals and updates.,#promo #deal #win #discount,33,5,4196,967,False,662,1
105037,neha_food,"Feeling happy today, thinking about friends.","Tired soul, festival and coffee.",#family #weekend #music,29,1,566,460,False,2028,0
104399,omar430,Life update: college and stressed vibes.,Just a human who loves weekend.,#travel,19,1,482,588,False,578,0
103622,sara143,Anyone else excited about coffee these days?,"Living, learning, and doing family.",#fitness #life #travel,16,1,301,164,False,1837,0
113840,auto8859,"Join our likes program today, discount! #trading",Automated followers alerts and updates.,#crypto #sponsored #promo #discount #deal,35,3,3040,1554,False,404,1
104516,rahul,"Another day, more health. Stay confused everyone.","Angry soul, college and coffee.",#friends #fitness #mood,37,1,743,201,False,751,0
111294,crypto8111,Boost your likes results now! buy now. #discount,24/7 casino signals and updates.,#NFT #trading,56,3,46,989,False,635,1
107354,sara_food,Life update: holiday and blessed vibes.,Student | travel | trying my best.,#life #mood #study,47,3,439,713,False,1591,0
108750,priya_life,Anyone else grateful about friends these days?,Football lover and tired person.,#family,24,1,801,515,False,1550,0
116182,deal1304,Boost your online course results now! visit our website. #sponsored,24/7 weight loss signals and updates.,#discount #bot #win #ad #deal,55,5,7414,475,False,707,1
110767,auto8889,"New loan strategy released, visit our website! #NFT",Official forex promotion account. buy now.,#NFT #sponsored,38,3,10075,450,False,288,1
101436,david_dev,"Another day, more travel. Stay motivated everyone.","Living, learning, and doing weekend.",,25,3,587,348,False,1545,0
100507,sam438,Anyone else motivated about coffee these days?,Just a human who loves friends.,,14,1,346,296,False,1546,0
105275,david127,Anyone else excited about food these days?,Work lover and stressed person.,#weekend #study #travel,33,1,680,405,False,1683,0
112664,promo2223,"New betting strategy released, click this link! #ad",Casino marketing bot. exclusive access.,#giveaway #crypto #ad #win,51,2,452,865,False,561,1
110061,auto6163,"Join our crypto program today, visit our website! #trading",24/7 betting signals and updates.,#giveaway #crypto #deal,8,3,446,1765,False,630,1
105663,neha72,"Feeling happy today, thinking about coding.",Just a human who loves festival.,#weekend #travel #family,19,2,1174,456,False,1071,0
105402,priya963,"Another day, more family. Stay stressed everyone.","Living, learning, and doing health.",,32,0,730,450,False,767,0
105930,neha872,"Feeling stressed today, thinking about music.",Just a human who loves festival.,,2,2,657,206,False,1184,0
119088,deal8901,Earn money with online course. click this link! #sponsored,24/7 likes signals and updates.,#ad #trading #win #giveaway #crypto,48,1,2406,177,False,172,1
108947,sara689,Life update: music and blessed vibes.,"Excited soul, festival and coffee.",#travel,42,1,559,211,False,526,0
119791,offer4737,Boost your weight loss results now! sign up today. #NFT,24/7 stock trading signals and updates.,#trading #bot,109,4,28,1849,False,361,1
102339,sara25,"Another day, more coffee. Stay blessed everyone.",Just a human who loves friends.,#happy #mood,14,1,995,341,False,822,0
112242,auto3759,Boost your betting results now! exclusive access. #giveaway,Forex marketing bot. win prizes.,#trading #deal #ad,31,1,465,168,False,803,1
116150,crypto7777,"Join our AI signals program today, sign up today! #giveaway",Automated casino alerts and updates.,#trading #deal #crypto #NFT #sponsored,95,2,2235,786,False,696,1
112028,offer2609,Boost your casino results now! visit our website. #NFT,Followers growth service. visit our website.,#trading #sponsored #giveaway #discount,78,5,200,1049,False,329,1
104386,john,Anyone else angry about coding these days?,"Happy soul, study and coffee.",,11,1,838,284,True,2000,0
112744,auto8084,Earn money with weight loss. buy now! #win,Automated casino alerts and updates.,#ad #win #trading #deal #discount,57,3,176,250,False,1072,1
